GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2017,2018,2019,2020,2021,2022
 "44000","Rhode Island",1,SAGDP3N,1,"...","All industry total ","Thousands of dollars",4712663,4885726,5132892,3571598,4311413,5667940
 "44000","Rhode Island",1,SAGDP3N,2,"..."," Private industries ","Thousands of dollars",4784319,4963026,5211206,3701958,4440545,5825396
 "44000","Rhode Island",1,SAGDP3N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",6755,7371,7713,-8715,-332,7531
 "44000","Rhode Island",1,SAGDP3N,4,"111-112","   Farms ","Thousands of dollars",4561,5003,5361,-3524,537,5044
 "44000","Rhode Island",1,SAGDP3N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",2194,2369,2352,-5191,-870,2487
 "44000","Rhode Island",1,SAGDP3N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",4108,4158,4166,4082,4122,5168
 "44000","Rhode Island",1,SAGDP3N,7,"211","   Oil and gas extraction ","Thousands of dollars",0,0,0,0,0,0
 "44000","Rhode Island",1,SAGDP3N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",4108,4158,4166,4082,4122,5168
 "44000","Rhode Island",1,SAGDP3N,9,"213","   Support activities for mining ","Thousands of dollars",0,0,0,0,0,0
 "44000","Rhode Island",1,SAGDP3N,10,"22","  Utilities ","Thousands of dollars",197012,196914,215405,222739,219669,277502
 "44000","Rhode Island",1,SAGDP3N,11,"23","  Construction ","Thousands of dollars",23109,24242,25565,-165276,-52128,29242
 "44000","Rhode Island",1,SAGDP3N,12,"31-33","  Manufacturing ","Thousands of dollars",270803,271407,272031,117797,188384,288766
 "44000","Rhode Island",1,SAGDP3N,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",122288,127081,130971,31012,85125,141881
 "44000","Rhode Island",1,SAGDP3N,14,"321","    Wood product manufacturing ","Thousands of dollars",1424,1383,1487,-412,-720,1227
 "44000","Rhode Island",1,SAGDP3N,15,"327","    Nonmetallic mineral product manufacturing ","Thousands of dollars",3558,3821,4068,-5109,2245,5026
 "44000","Rhode Island",1,SAGDP3N,16,"331","    Primary metal manufacturing ","Thousands of dollars",14137,13773,14000,14745,9414,15241
 "44000","Rhode Island",1,SAGDP3N,17,"332","    Fabricated metal product manufacturing ","Thousands of dollars",15472,14517,14938,-2969,9264,15551
 "44000","Rhode Island",1,SAGDP3N,18,"333","    Machinery manufacturing ","Thousands of dollars",9402,9186,9203,4082,5306,10115
 "44000","Rhode Island",1,SAGDP3N,19,"334","    Computer and electronic product manufacturing ","Thousands of dollars",29799,31809,35775,25709,25621,35146
 "44000","Rhode Island",1,SAGDP3N,20,"335","    Electrical equipment, appliance, and component manufacturing ","Thousands of dollars",5761,5943,6080,-106,2994,5122
 "44000","Rhode Island",1,SAGDP3N,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing ","Thousands of dollars",707,1517,1587,816,1435,2044
 "44000","Rhode Island",1,SAGDP3N,22,"3364-3466,3369","    Other transportation equipment manufacturing ","Thousands of dollars",19346,22678,21574,19455,23116,27913
 "44000","Rhode Island",1,SAGDP3N,23,"337","    Furniture and related product manufacturing ","Thousands of dollars",2831,2753,2810,72,1093,3539
