GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2017,2018,2019,2020,2021,2022
 "56000","Wyoming",7,SAGDP7N,1,"...","All industry total ","Thousands of dollars",16724958,17744426,17406950,16151336,19952003,24134130
 "56000","Wyoming",7,SAGDP7N,2,"..."," Private industries ","Thousands of dollars",15745221,16744229,16382649,15082126,18847000,22914153
 "56000","Wyoming",7,SAGDP7N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",(D),433762,457906,(D),577643,849947
 "56000","Wyoming",7,SAGDP7N,4,"111-112","   Farms ","Thousands of dollars",364831,409654,438515,509284,546512,798859
 "56000","Wyoming",7,SAGDP7N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",(D),24108,19391,(D),31132,51088
 "56000","Wyoming",7,SAGDP7N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",3478981,3559838,3025031,2102243,3518032,5482622
 "56000","Wyoming",7,SAGDP7N,7,"211","   Oil and gas extraction ","Thousands of dollars",1548190,1679850,1175523,278063,1580363,2334957
 "56000","Wyoming",7,SAGDP7N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",1541652,1234577,1270878,1562766,1648403,2827269
 "56000","Wyoming",7,SAGDP7N,9,"213","   Support activities for mining ","Thousands of dollars",389140,645411,578630,261415,289266,320395
 "56000","Wyoming",7,SAGDP7N,10,"22","  Utilities ","Thousands of dollars",560851,506511,517305,(D),557331,(D)
 "56000","Wyoming",7,SAGDP7N,11,"23","  Construction ","Thousands of dollars",650213,648392,746643,967239,913777,792824
 "56000","Wyoming",7,SAGDP7N,12,"31-33","  Manufacturing ","Thousands of dollars",(D),1567907,1798430,969494,1979380,(D)
 "56000","Wyoming",7,SAGDP7N,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",(D),152204,187474,250763,244656,(D)
 "56000","Wyoming",7,SAGDP7N,14,"321","    Wood product manufacturing ","Thousands of dollars",10715,14655,18848,27417,26801,19792
 "56000","Wyoming",7,SAGDP7N,15,"327","    Nonmetallic mineral product manufacturing ","Thousands of dollars",84020,78284,85825,95419,108232,114534
 "56000","Wyoming",7,SAGDP7N,16,"331","    Primary metal manufacturing ","Thousands of dollars",(D),2955,3396,3709,4604,4887
 "56000","Wyoming",7,SAGDP7N,17,"332","    Fabricated metal product manufacturing ","Thousands of dollars",32573,28372,36732,72456,33507,42959
 "56000","Wyoming",7,SAGDP7N,18,"333","    Machinery manufacturing ","Thousands of dollars",12000,15338,25508,28985,25607,22875
 "56000","Wyoming",7,SAGDP7N,19,"334","    Computer and electronic product manufacturing ","Thousands of dollars",7593,7395,7332,6796,8567,9485
 "56000","Wyoming",7,SAGDP7N,20,"335","    Electrical equipment, appliance, and component manufacturing ","Thousands of dollars",29959,465,337,4605,21484,20762
 "56000","Wyoming",7,SAGDP7N,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing ","Thousands of dollars",-222,-525,2559,(D),3824,(D)
 "56000","Wyoming",7,SAGDP7N,22,"3364-3466,3369","    Other transportation equipment manufacturing ","Thousands of dollars",4598,4515,5021,(D),(D),(D)
 "56000","Wyoming",7,SAGDP7N,23,"337","    Furniture and related product manufacturing ","Thousands of dollars",-1365,(D),-176,1729,1576,832
 "56000","Wyoming",7,SAGDP7N,24,"339","    Miscellaneous manufacturing ","Thousands of dollars",(D),(D),2093,2684,(D),4704
