GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2017,2018,2019,2020,2021,2022
 "09000","Connecticut",1,SAGDP4N,1,"...","All industry total ","Thousands of dollars",140537403,143441923,146514067,146288730,154722863,165993291
 "09000","Connecticut",1,SAGDP4N,2,"..."," Private industries ","Thousands of dollars",118508278,121394102,124764413,124104471,132124271,142846997
 "09000","Connecticut",1,SAGDP4N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",177804,162879,139223,(D),142586,(D)
 "09000","Connecticut",1,SAGDP4N,4,"111-112","   Farms ","Thousands of dollars",153005,137488,113750,120283,114629,170325
 "09000","Connecticut",1,SAGDP4N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",24798,25392,25473,(D),27957,(D)
 "09000","Connecticut",1,SAGDP4N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",51379,50380,49643,(D),40701,(D)
 "09000","Connecticut",1,SAGDP4N,7,"211","   Oil and gas extraction ","Thousands of dollars",0,0,0,0,0,(D)
 "09000","Connecticut",1,SAGDP4N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",47095,47991,47243,39174,38433,(D)
 "09000","Connecticut",1,SAGDP4N,9,"213","   Support activities for mining ","Thousands of dollars",4284,2389,2400,(D),2268,(D)
 "09000","Connecticut",1,SAGDP4N,10,"22","  Utilities ","Thousands of dollars",886347,914463,950570,1007242,956109,956443
 "09000","Connecticut",1,SAGDP4N,11,"23","  Construction ","Thousands of dollars",4908626,5019945,5324410,5250767,5591873,5981903
 "09000","Connecticut",1,SAGDP4N,12,"31-33","  Manufacturing ","Thousands of dollars",16363648,16705690,17206828,16797438,17086368,18135255
 "09000","Connecticut",1,SAGDP4N,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",13133944,13566312,13945363,13564816,13728087,14606925
 "09000","Connecticut",1,SAGDP4N,14,"321","    Wood product manufacturing ","Thousands of dollars",68397,69815,67621,65364,71873,81031
