GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2017,2018,2019,2020,2021,2022
 "41000","Oregon",8,SAGDP3N,1,"...","All industry total ","Thousands of dollars",11038632,11797262,12950498,5332540,10614143,15473529
 "41000","Oregon",8,SAGDP3N,2,"..."," Private industries ","Thousands of dollars",11299608,12087205,13282857,5949044,11297817,16305597
 "41000","Oregon",8,SAGDP3N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",159598,175710,151268,-319331,-36281,177989
 "41000","Oregon",8,SAGDP3N,4,"111-112","   Farms ","Thousands of dollars",40838,41087,18501,-379876,-177174,-21411
 "41000","Oregon",8,SAGDP3N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",118761,134623,132768,60545,140893,199400
 "41000","Oregon",8,SAGDP3N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",30745,33171,34138,29998,44368,48488
 "41000","Oregon",8,SAGDP3N,7,"211","   Oil and gas extraction ","Thousands of dollars",0,124,140,109,164,159
 "41000","Oregon",8,SAGDP3N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",28104,30364,31365,29142,42632,44634
 "41000","Oregon",8,SAGDP3N,9,"213","   Support activities for mining ","Thousands of dollars",2641,2683,2633,747,1572,3694
 "41000","Oregon",8,SAGDP3N,10,"22","  Utilities ","Thousands of dollars",526088,537881,592499,612544,729335,802141
 "41000","Oregon",8,SAGDP3N,11,"23","  Construction ","Thousands of dollars",256689,261252,300180,-637937,-10711,386790
 "41000","Oregon",8,SAGDP3N,12,"31-33","  Manufacturing ","Thousands of dollars",1307132,1369077,1440218,618634,1407649,1921293
 "41000","Oregon",8,SAGDP3N,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",801380,844859,910276,395938,946716,1291883
 "41000","Oregon",8,SAGDP3N,14,"321","    Wood product manufacturing ","Thousands of dollars",66718,69701,75028,-35660,65184,84441
