GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2017,2018,2019,2020,2021,2022
 "93000","Great Lakes",3,SAGDP5N,1,"...","All industry total ","Thousands of dollars",-7592785,-8447882,-10134233,-86469613,-64512385,-14035922
 "93000","Great Lakes",3,SAGDP5N,2,"..."," Private industries ","Thousands of dollars",-4524603,-5276885,-6941507,-81498860,-59078924,-7490843
 "93000","Great Lakes",3,SAGDP5N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",-1469805,-2318621,-3979564,-7477460,-3959971,-985527
 "93000","Great Lakes",3,SAGDP5N,4,"111-112","   Farms ","Thousands of dollars",-1469805,-2318621,-3979564,-7327693,-3872912,-985381
 "93000","Great Lakes",3,SAGDP5N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",0,0,0,-149767,-87059,-146
 "93000","Great Lakes",3,SAGDP5N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",0,0,0,-209148,-110534,-362
 "93000","Great Lakes",3,SAGDP5N,7,"211","   Oil and gas extraction ","Thousands of dollars",0,0,0,-33259,-25783,-11
 "93000","Great Lakes",3,SAGDP5N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",0,0,0,-91299,-40464,-181
 "93000","Great Lakes",3,SAGDP5N,9,"213","   Support activities for mining ","Thousands of dollars",0,0,0,-84590,-44287,-170
 "93000","Great Lakes",3,SAGDP5N,10,"22","  Utilities ","Thousands of dollars",0,0,0,-162447,-47298,0
 "93000","Great Lakes",3,SAGDP5N,11,"23","  Construction ","Thousands of dollars",0,0,0,-7747636,-4930354,-8950
 "93000","Great Lakes",3,SAGDP5N,12,"31-33","  Manufacturing ","Thousands of dollars",-74789,-69904,-80436,-11838015,-6272029,-104662
 "93000","Great Lakes",3,SAGDP5N,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",-70323,-64858,-76542,-8683103,-4668652,-97012
 "93000","Great Lakes",3,SAGDP5N,14,"321","    Wood product manufacturing ","Thousands of dollars",0,0,0,-429194,-152373,-123
 "93000","Great Lakes",3,SAGDP5N,15,"327","    Nonmetallic mineral product manufacturing ","Thousands of dollars",0,0,0,-392928,-120603,0
 "93000","Great Lakes",3,SAGDP5N,16,"331","    Primary metal manufacturing ","Thousands of dollars",0,0,0,-449429,-268923,0
 "93000","Great Lakes",3,SAGDP5N,17,"332","    Fabricated metal product manufacturing ","Thousands of dollars",0,0,0,-2661761,-1551912,-1122
 "93000","Great Lakes",3,SAGDP5N,18,"333","    Machinery manufacturing ","Thousands of dollars",0,0,0,-1719768,-759258,-587
 "93000","Great Lakes",3,SAGDP5N,19,"334","    Computer and electronic product manufacturing ","Thousands of dollars",0,0,0,-509131,-309091,-60
 "93000","Great Lakes",3,SAGDP5N,20,"335","    Electrical equipment, appliance, and component manufacturing ","Thousands of dollars",-70323,-64858,-76542,-370063,-242373,-94011
 "93000","Great Lakes",3,SAGDP5N,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing ","Thousands of dollars",0,0,0,-816717,-442603,-467
 "93000","Great Lakes",3,SAGDP5N,22,"3364-3466,3369","    Other transportation equipment manufacturing ","Thousands of dollars",0,0,0,-217682,-195941,0
 "93000","Great Lakes",3,SAGDP5N,23,"337","    Furniture and related product manufacturing ","Thousands of dollars",0,0,0,-487210,-242581,-243
 "93000","Great Lakes",3,SAGDP5N,24,"339","    Miscellaneous manufacturing ","Thousands of dollars",0,0,0,-629218,-382994,-399
 "93000","Great Lakes",3,SAGDP5N,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",-4467,-5046,-3894,-3154912,-1603378,-7651
 "93000","Great Lakes",3,SAGDP5N,26,"311-312","    Food and beverage and tobacco product manufacturing ","Thousands of dollars",0,0,0,-939710,-416746,-165
 "93000","Great Lakes",3,SAGDP5N,27,"313-314","    Textile mills and textile product mills ","Thousands of dollars",-1918,-2192,-2159,-76067,-51361,-1591
 "93000","Great Lakes",3,SAGDP5N,28,"315-316","    Apparel, leather, and allied product manufacturing ","Thousands of dollars",0,0,0,-93127,-121293,-117
 "93000","Great Lakes",3,SAGDP5N,29,"322","    Paper manufacturing ","Thousands of dollars",0,0,0,-212718,-73910,0
 "93000","Great Lakes",3,SAGDP5N,30,"323","    Printing and related support activities ","Thousands of dollars",0,0,0,-412997,-306478,-234
 "93000","Great Lakes",3,SAGDP5N,31,"324","    Petroleum and coal products manufacturing ","Thousands of dollars",0,0,0,-80725,-32418,0
 "93000","Great Lakes",3,SAGDP5N,32,"325","    Chemical manufacturing ","Thousands of dollars",-2549,-2854,-1735,-544342,-241902,-5273
 "93000","Great Lakes",3,SAGDP5N,33,"326","    Plastics and rubber products manufacturing ","Thousands of dollars",0,0,0,-795226,-359269,-271
 "93000","Great Lakes",3,SAGDP5N,34,"42","  Wholesale trade ","Thousands of dollars",0,0,0,-4068114,-1827095,-2388
 "93000","Great Lakes",3,SAGDP5N,35,"44-45","  Retail trade ","Thousands of dollars",0,0,0,-4957341,-3027966,-11573
 "93000","Great Lakes",3,SAGDP5N,36,"48-49","  Transportation and warehousing ","Thousands of dollars",-315276,-353033,-300449,-5006087,-3615840,-439503
 "93000","Great Lakes",3,SAGDP5N,37,"481","   Air transportation ","Thousands of dollars",-25057,-23034,-27030,-1871499,-1655340,-47279
 "93000","Great Lakes",3,SAGDP5N,38,"482","   Rail transportation ","Thousands of dollars",-287936,-328879,-272617,-492326,-607660,-383336
 "93000","Great Lakes",3,SAGDP5N,39,"483","   Water transportation ","Thousands of dollars",-2283,-1120,-802,-18218,-28119,-542
 "93000","Great Lakes",3,SAGDP5N,40,"484","   Truck transportation ","Thousands of dollars",0,0,0,-1567569,-599149,-5176
 "93000","Great Lakes",3,SAGDP5N,41,"485","   Transit and ground passenger transportation ","Thousands of dollars",0,0,0,-229924,-356607,-1478
 "93000","Great Lakes",3,SAGDP5N,42,"486","   Pipeline transportation ","Thousands of dollars",0,0,0,-3118,-1898,0
 "93000","Great Lakes",3,SAGDP5N,43,"487-488,492","   Other transportation and support activities ","Thousands of dollars",0,0,0,-668091,-311201,-1525
 "93000","Great Lakes",3,SAGDP5N,44,"493","   Warehousing and storage ","Thousands of dollars",0,0,0,-155341,-55868,-166
 "93000","Great Lakes",3,SAGDP5N,45,"51","  Information ","Thousands of dollars",-983,-438,-513,-1013930,-559530,-17203
 "93000","Great Lakes",3,SAGDP5N,46,"511","   Publishing industries (except Internet) ","Thousands of dollars",0,0,0,-444396,-208827,-286
 "93000","Great Lakes",3,SAGDP5N,47,"512","   Motion picture and sound recording industries ","Thousands of dollars",0,0,0,-79258,-134982,-16557
 "93000","Great Lakes",3,SAGDP5N,48,"515,517","   Broadcasting (except Internet) and telecommunications ","Thousands of dollars",-983,-438,-513,-246989,-100211,-242
 "93000","Great Lakes",3,SAGDP5N,49,"518-519","   Data processing, hosting, and other information services ","Thousands of dollars",0,0,0,-243286,-115510,-118
 "93000","Great Lakes",3,SAGDP5N,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",-2597981,-2532757,-2578435,-7051971,-5328823,-2976210
 "93000","Great Lakes",3,SAGDP5N,51,"52","   Finance and insurance ","Thousands of dollars",-82125,-68115,-71964,-1798309,-851003,-93545
 "93000","Great Lakes",3,SAGDP5N,52,"521-522","    Monetary Authorities- central bank, credit intermediation, and related services ","Thousands of dollars",-82125,-68115,-71964,-352992,-369401,-91688
 "93000","Great Lakes",3,SAGDP5N,53,"523","    Securities, commodity contracts, and other financial investments and related activities ","Thousands of dollars",0,0,0,-471037,-124668,-192
 "93000","Great Lakes",3,SAGDP5N,54,"524","    Insurance carriers and related activities ","Thousands of dollars",0,0,0,-935302,-348428,-1665
 "93000","Great Lakes",3,SAGDP5N,55,"525","    Funds, trusts, and other financial vehicles ","Thousands of dollars",0,0,0,-38978,-8505,0
