GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2017,2018,2019,2020,2021,2022
 "11000","District of Columbia",2,SAGDP4N,1,"...","All industry total ","Thousands of dollars",91577525,96390408,98969618,100960306,105657742,111164368
 "11000","District of Columbia",2,SAGDP4N,2,"..."," Private industries ","Thousands of dollars",53759136,56797118,59162393,59481064,62774501,67497685
 "11000","District of Columbia",2,SAGDP4N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",0,0,0,0,(D),(D)
 "11000","District of Columbia",2,SAGDP4N,4,"111-112","   Farms ","Thousands of dollars",0,0,0,0,0,0
 "11000","District of Columbia",2,SAGDP4N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",0,0,0,0,(D),(D)
 "11000","District of Columbia",2,SAGDP4N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",0,0,0,0,0,0
 "11000","District of Columbia",2,SAGDP4N,7,"211","   Oil and gas extraction ","Thousands of dollars",0,0,0,0,0,0
 "11000","District of Columbia",2,SAGDP4N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",0,0,0,0,0,0
 "11000","District of Columbia",2,SAGDP4N,9,"213","   Support activities for mining ","Thousands of dollars",0,0,0,0,0,0
 "11000","District of Columbia",2,SAGDP4N,10,"22","  Utilities ","Thousands of dollars",313073,361807,340319,(D),376655,379243
 "11000","District of Columbia",2,SAGDP4N,11,"23","  Construction ","Thousands of dollars",(D),1364126,1339854,1414531,1476957,1554482
 "11000","District of Columbia",2,SAGDP4N,12,"31-33","  Manufacturing ","Thousands of dollars",(D),150882,145318,(D),(D),(D)
 "11000","District of Columbia",2,SAGDP4N,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",(D),73640,67858,(D),(D),(D)
 "11000","District of Columbia",2,SAGDP4N,14,"321","    Wood product manufacturing ","Thousands of dollars",0,0,0,0,0,0
 "11000","District of Columbia",2,SAGDP4N,15,"327","    Nonmetallic mineral product manufacturing ","Thousands of dollars",9551,8329,8341,8387,7988,7864
 "11000","District of Columbia",2,SAGDP4N,16,"331","    Primary metal manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "11000","District of Columbia",2,SAGDP4N,17,"332","    Fabricated metal product manufacturing ","Thousands of dollars",4529,6639,7438,7704,7023,7543
 "11000","District of Columbia",2,SAGDP4N,18,"333","    Machinery manufacturing ","Thousands of dollars",(D),(D),(D),5096,(D),6047
 "11000","District of Columbia",2,SAGDP4N,19,"334","    Computer and electronic product manufacturing ","Thousands of dollars",19615,22265,18712,20917,29415,28548
 "11000","District of Columbia",2,SAGDP4N,20,"335","    Electrical equipment, appliance, and component manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "11000","District of Columbia",2,SAGDP4N,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing ","Thousands of dollars",0,0,0,0,0,0
 "11000","District of Columbia",2,SAGDP4N,22,"3364-3466,3369","    Other transportation equipment manufacturing ","Thousands of dollars",0,0,0,7361,(D),(D)
 "11000","District of Columbia",2,SAGDP4N,23,"337","    Furniture and related product manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "11000","District of Columbia",2,SAGDP4N,24,"339","    Miscellaneous manufacturing ","Thousands of dollars",5800,12797,14402,5267,6080,8202
 "11000","District of Columbia",2,SAGDP4N,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",(D),77242,77460,70833,84689,(D)
 "11000","District of Columbia",2,SAGDP4N,26,"311-312","    Food and beverage and tobacco product manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "11000","District of Columbia",2,SAGDP4N,27,"313-314","    Textile mills and textile product mills ","Thousands of dollars",(D),2689,(D),1606,1270,2734
 "11000","District of Columbia",2,SAGDP4N,28,"315-316","    Apparel, leather, and allied product manufacturing ","Thousands of dollars",1383,1363,1593,578,725,795
 "11000","District of Columbia",2,SAGDP4N,29,"322","    Paper manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "11000","District of Columbia",2,SAGDP4N,30,"323","    Printing and related support activities ","Thousands of dollars",18848,17662,13506,7877,6793,6535
 "11000","District of Columbia",2,SAGDP4N,31,"324","    Petroleum and coal products manufacturing ","Thousands of dollars",0,0,0,0,0,0
 "11000","District of Columbia",2,SAGDP4N,32,"325","    Chemical manufacturing ","Thousands of dollars",34364,34056,35694,38257,47530,45515
 "11000","District of Columbia",2,SAGDP4N,33,"326","    Plastics and rubber products manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "11000","District of Columbia",2,SAGDP4N,34,"42","  Wholesale trade ","Thousands of dollars",695608,697928,807367,863635,926393,1002802
 "11000","District of Columbia",2,SAGDP4N,35,"44-45","  Retail trade ","Thousands of dollars",1004696,1051306,1088012,1037868,1050247,1088525
 "11000","District of Columbia",2,SAGDP4N,36,"48-49","  Transportation and warehousing ","Thousands of dollars",438515,448891,448819,389484,432706,456981
 "11000","District of Columbia",2,SAGDP4N,37,"481","   Air transportation ","Thousands of dollars",16769,9925,11723,11531,10037,11719
 "11000","District of Columbia",2,SAGDP4N,38,"482","   Rail transportation ","Thousands of dollars",231928,227390,245946,218340,242173,249579
 "11000","District of Columbia",2,SAGDP4N,39,"483","   Water transportation ","Thousands of dollars",(D),(D),3125,(D),(D),(D)
 "11000","District of Columbia",2,SAGDP4N,40,"484","   Truck transportation ","Thousands of dollars",18625,32071,6818,5883,4560,4331
 "11000","District of Columbia",2,SAGDP4N,41,"485","   Transit and ground passenger transportation ","Thousands of dollars",67569,69173,72588,60576,63246,64980
 "11000","District of Columbia",2,SAGDP4N,42,"486","   Pipeline transportation ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "11000","District of Columbia",2,SAGDP4N,43,"487-488,492","   Other transportation and support activities ","Thousands of dollars",(D),105674,(D),88047,106100,120154
 "11000","District of Columbia",2,SAGDP4N,44,"493","   Warehousing and storage ","Thousands of dollars",(D),(D),2386,(D),(D),(D)
