GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2017,2018,2019,2020,2021,2022
 "32000","Nevada",8,SAGDP7N,1,"...","All industry total ","Thousands of dollars",64341480,66939672,72980852,73810357,84202442,88832546
 "32000","Nevada",8,SAGDP7N,2,"..."," Private industries ","Thousands of dollars",61394228,63694961,69626139,70439266,80304571,84411206
 "32000","Nevada",8,SAGDP7N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",145554,150378,230970,219731,302994,121292
 "32000","Nevada",8,SAGDP7N,4,"111-112","   Farms ","Thousands of dollars",141161,144837,227365,210478,291680,95487
 "32000","Nevada",8,SAGDP7N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",4393,5541,3605,9254,11314,25805
 "32000","Nevada",8,SAGDP7N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",2068422,1295199,1446882,2471587,2524558,1486446
 "32000","Nevada",8,SAGDP7N,7,"211","   Oil and gas extraction ","Thousands of dollars",-146,107,1046,-512,140,248
 "32000","Nevada",8,SAGDP7N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",2059688,1255249,1401172,2477596,2510056,1464985
 "32000","Nevada",8,SAGDP7N,9,"213","   Support activities for mining ","Thousands of dollars",8880,39843,44664,-5496,14362,21213
 "32000","Nevada",8,SAGDP7N,10,"22","  Utilities ","Thousands of dollars",1378360,1275675,1371208,1312446,1541139,2304357
 "32000","Nevada",8,SAGDP7N,11,"23","  Construction ","Thousands of dollars",4517767,5059060,6036338,7875866,7841782,8135394
 "32000","Nevada",8,SAGDP7N,12,"31-33","  Manufacturing ","Thousands of dollars",3307448,3003364,2948440,3022194,3053694,3612931
 "32000","Nevada",8,SAGDP7N,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",2446394,2094467,2090167,2157525,2059077,2457929
 "32000","Nevada",8,SAGDP7N,14,"321","    Wood product manufacturing ","Thousands of dollars",23050,26217,9701,30854,32067,17063
 "32000","Nevada",8,SAGDP7N,15,"327","    Nonmetallic mineral product manufacturing ","Thousands of dollars",261477,315779,285912,341327,283839,318691
 "32000","Nevada",8,SAGDP7N,16,"331","    Primary metal manufacturing ","Thousands of dollars",19781,30242,29385,32978,33932,36496
 "32000","Nevada",8,SAGDP7N,17,"332","    Fabricated metal product manufacturing ","Thousands of dollars",137332,214815,262650,287899,196212,296085
 "32000","Nevada",8,SAGDP7N,18,"333","    Machinery manufacturing ","Thousands of dollars",55753,31504,145867,145943,142277,164593
 "32000","Nevada",8,SAGDP7N,19,"334","    Computer and electronic product manufacturing ","Thousands of dollars",492222,-57390,-63978,116168,115354,122855
 "32000","Nevada",8,SAGDP7N,20,"335","    Electrical equipment, appliance, and component manufacturing ","Thousands of dollars",39351,83148,-10721,-172329,-202683,-125370
 "32000","Nevada",8,SAGDP7N,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing ","Thousands of dollars",1846,16704,3852,6492,(D),-9106
 "32000","Nevada",8,SAGDP7N,22,"3364-3466,3369","    Other transportation equipment manufacturing ","Thousands of dollars",82344,45893,71205,47898,(D),81561
 "32000","Nevada",8,SAGDP7N,23,"337","    Furniture and related product manufacturing ","Thousands of dollars",17468,34460,73126,55188,33863,14742
 "32000","Nevada",8,SAGDP7N,24,"339","    Miscellaneous manufacturing ","Thousands of dollars",1315770,1353095,1283169,1265105,1362519,1540318
 "32000","Nevada",8,SAGDP7N,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",861054,908896,858272,864669,994617,1155002
 "32000","Nevada",8,SAGDP7N,26,"311-312","    Food and beverage and tobacco product manufacturing ","Thousands of dollars",347822,395955,274871,289212,343583,324060
 "32000","Nevada",8,SAGDP7N,27,"313-314","    Textile mills and textile product mills ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "32000","Nevada",8,SAGDP7N,28,"315-316","    Apparel, leather, and allied product manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "32000","Nevada",8,SAGDP7N,29,"322","    Paper manufacturing ","Thousands of dollars",30284,48045,72090,82187,73722,88920
 "32000","Nevada",8,SAGDP7N,30,"323","    Printing and related support activities ","Thousands of dollars",77104,71095,107350,109506,128353,204029
 "32000","Nevada",8,SAGDP7N,31,"324","    Petroleum and coal products manufacturing ","Thousands of dollars",65562,70516,65636,57917,93807,102790
 "32000","Nevada",8,SAGDP7N,32,"325","    Chemical manufacturing ","Thousands of dollars",202331,195759,235398,268681,253328,295982
 "32000","Nevada",8,SAGDP7N,33,"326","    Plastics and rubber products manufacturing ","Thousands of dollars",117787,118910,95173,43374,83824,124464
 "32000","Nevada",8,SAGDP7N,34,"42","  Wholesale trade ","Thousands of dollars",1845978,2040061,2258946,2617333,2565263,2773898
 "32000","Nevada",8,SAGDP7N,35,"44-45","  Retail trade ","Thousands of dollars",3224229,3329680,3792607,4517396,5162469,5344291
 "32000","Nevada",8,SAGDP7N,36,"48-49","  Transportation and warehousing ","Thousands of dollars",2330608,2232094,2340301,1612749,3047691,3397307
 "32000","Nevada",8,SAGDP7N,37,"481","   Air transportation ","Thousands of dollars",1236078,1092763,1199848,337109,1477952,1647692
 "32000","Nevada",8,SAGDP7N,38,"482","   Rail transportation ","Thousands of dollars",(D),(D),145538,147747,174993,204763
 "32000","Nevada",8,SAGDP7N,39,"483","   Water transportation ","Thousands of dollars",-364,347,-480,-982,-58,1126
 "32000","Nevada",8,SAGDP7N,40,"484","   Truck transportation ","Thousands of dollars",452567,490216,517364,554614,674418,782806
 "32000","Nevada",8,SAGDP7N,41,"485","   Transit and ground passenger transportation ","Thousands of dollars",137353,105002,49197,58603,106735,163477
 "32000","Nevada",8,SAGDP7N,42,"486","   Pipeline transportation ","Thousands of dollars",(D),(D),1537,1730,16551,10432
 "32000","Nevada",8,SAGDP7N,43,"487-488,492","   Other transportation and support activities ","Thousands of dollars",290005,309022,308290,432126,539478,528649
 "32000","Nevada",8,SAGDP7N,44,"493","   Warehousing and storage ","Thousands of dollars",69245,83151,119007,81801,57623,58363
 "32000","Nevada",8,SAGDP7N,45,"51","  Information ","Thousands of dollars",2628152,2791350,3461506,3163251,3752746,3530728
 "32000","Nevada",8,SAGDP7N,46,"511","   Publishing industries (except Internet) ","Thousands of dollars",278256,281099,382769,449883,570623,(D)
 "32000","Nevada",8,SAGDP7N,47,"512","   Motion picture and sound recording industries ","Thousands of dollars",176934,163667,208952,71839,329879,205884
 "32000","Nevada",8,SAGDP7N,48,"515,517","   Broadcasting (except Internet) and telecommunications ","Thousands of dollars",1635509,1895049,2370304,1999822,1660009,(D)
 "32000","Nevada",8,SAGDP7N,49,"518-519","   Data processing, hosting, and other information services ","Thousands of dollars",537453,451535,499481,641706,1192234,1330315
 "32000","Nevada",8,SAGDP7N,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",24437309,26663267,28176715,30118369,32448075,34556681
 "32000","Nevada",8,SAGDP7N,51,"52","   Finance and insurance ","Thousands of dollars",4343771,5010053,5595122,6606870,7171241,7224391
 "32000","Nevada",8,SAGDP7N,52,"521-522","    Monetary Authorities- central bank, credit intermediation, and related services ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "32000","Nevada",8,SAGDP7N,53,"523","    Securities, commodity contracts, and other financial investments and related activities ","Thousands of dollars",11002,12286,-62930,-84966,11446,73992
 "32000","Nevada",8,SAGDP7N,54,"524","    Insurance carriers and related activities ","Thousands of dollars",1703788,2049294,2346416,3184119,3103737,3237666
 "32000","Nevada",8,SAGDP7N,55,"525","    Funds, trusts, and other financial vehicles ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "32000","Nevada",8,SAGDP7N,56,"53","   Real estate and rental and leasing ","Thousands of dollars",20093538,21653214,22581593,23511499,25276835,27332290
 "32000","Nevada",8,SAGDP7N,57,"531","    Real estate ","Thousands of dollars",18529180,19952421,21206890,21945282,23456311,24977467
 "32000","Nevada",8,SAGDP7N,58,"532-533","    Rental and leasing services and lessors of nonfinancial intangible assets ","Thousands of dollars",1564358,1700793,1374703,1566218,1820524,2354823
 "32000","Nevada",8,SAGDP7N,59,"54,55,56","  Professional and business services ","Thousands of dollars",3940724,4110529,4108029,4598297,4907151,5253579
 "32000","Nevada",8,SAGDP7N,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",2441474,2418004,2509581,2846366,2945506,2968792
 "32000","Nevada",8,SAGDP7N,61,"5411","    Legal services ","Thousands of dollars",478487,529409,565701,655322,666959,630731
 "32000","Nevada",8,SAGDP7N,62,"5415","    Computer systems design and related services ","Thousands of dollars",153987,102709,107250,219280,211869,228503
 "32000","Nevada",8,SAGDP7N,63,"5412-5414,5416-5419","    Miscellaneous professional, scientific, and technical services ","Thousands of dollars",1809000,1785886,1836630,1971765,2066678,2109558
 "32000","Nevada",8,SAGDP7N,64,"55","   Management of companies and enterprises ","Thousands of dollars",405861,467123,427245,425226,509802,568892
 "32000","Nevada",8,SAGDP7N,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",1093388,1225402,1171203,1326704,1451844,1715894
 "32000","Nevada",8,SAGDP7N,66,"561","    Administrative and support services ","Thousands of dollars",948458,1059741,1016636,1159209,1289587,1509600
 "32000","Nevada",8,SAGDP7N,67,"562","    Waste management and remediation services ","Thousands of dollars",144931,165661,154567,167496,162256,206295
 "32000","Nevada",8,SAGDP7N,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",1847286,1886682,2079602,2402236,2592319,2319828
 "32000","Nevada",8,SAGDP7N,69,"61","   Educational services ","Thousands of dollars",185786,201727,194128,167560,211672,228507
 "32000","Nevada",8,SAGDP7N,70,"62","   Health care and social assistance ","Thousands of dollars",1661500,1684955,1885473,2234676,2380647,2091320
 "32000","Nevada",8,SAGDP7N,71,"621","    Ambulatory health care services ","Thousands of dollars",1190453,1185002,1317990,1618593,1689075,1419688
 "32000","Nevada",8,SAGDP7N,72,"622","    Hospitals ","Thousands of dollars",401306,427713,447812,484061,504281,481762
 "32000","Nevada",8,SAGDP7N,73,"623","    Nursing and residential care facilities ","Thousands of dollars",34164,36342,39362,42589,48989,60343
 "32000","Nevada",8,SAGDP7N,74,"624","    Social assistance ","Thousands of dollars",35577,35898,80310,89433,138302,129527
 "32000","Nevada",8,SAGDP7N,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",8914533,9018581,10482075,5620794,9446407,10489253
 "32000","Nevada",8,SAGDP7N,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",1967339,2022962,2853932,1882055,2377216,2036662
 "32000","Nevada",8,SAGDP7N,77,"711-712","    Performing arts, spectator sports, museums, and related activities ","Thousands of dollars",1127669,1281363,1785550,1174955,1472601,1552995
 "32000","Nevada",8,SAGDP7N,78,"713","    Amusement, gambling, and recreation industries ","Thousands of dollars",839670,741599,1068382,707100,904615,483667
 "32000","Nevada",8,SAGDP7N,79,"72","   Accommodation and food services ","Thousands of dollars",6947194,6995620,7628143,3738738,7069192,8452592
 "32000","Nevada",8,SAGDP7N,80,"721","    Accommodation ","Thousands of dollars",6200574,6130072,6431449,2563992,4462568,6638405
 "32000","Nevada",8,SAGDP7N,81,"722","    Food services and drinking places ","Thousands of dollars",746621,865548,1196694,1174747,2606623,1814187
 "32000","Nevada",8,SAGDP7N,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",807857,839041,892520,887017,1118282,1085221
 "32000","Nevada",8,SAGDP7N,83,"92"," Government and government enterprises ","Thousands of dollars",2947252,3244711,3354713,3371091,3897871,4421340
 "32000","Nevada",8,SAGDP7N,84,"...","  Federal civilian ","Thousands of dollars",540190,556537,557900,658507,770270,784397
 "32000","Nevada",8,SAGDP7N,85,"...","  Military ","Thousands of dollars",202428,166995,172491,180967,214907,199707
 "32000","Nevada",8,SAGDP7N,86,"...","  State and local ","Thousands of dollars",2204634,2521179,2624322,2531617,2912694,3437236
 "32000","Nevada",8,SAGDP7N,87,"11,21","Natural resources and mining ","Thousands of dollars",2213976,1445577,1677852,2691318,2827551,1607738
 "32000","Nevada",8,SAGDP7N,88,"42,44-45","Trade ","Thousands of dollars",5070207,5369741,6051554,7134729,7727733,8118189
 "32000","Nevada",8,SAGDP7N,89,"22,48-49","Transportation and utilities ","Thousands of dollars",3708968,3507769,3711509,2925195,4588830,5701664
 "32000","Nevada",8,SAGDP7N,90,"31-33,51","Manufacturing and information ","Thousands of dollars",5935600,5794713,6409945,6185444,6806440,7143659
 "32000","Nevada",8,SAGDP7N,91,"...","Private goods-producing industries 2/","Thousands of dollars",10039191,9508001,10662630,13589378,13723027,13356063
 "32000","Nevada",8,SAGDP7N,92,"...","Private services-providing industries 3/","Thousands of dollars",51355037,54186960,58963509,56849888,66581544,71055143
"Note: See the included footnote file."
"SAGDP7N: Gross operating surplus 1/"
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 2017-2021."
"U.S. Bureau of Economic Analysis"
